frame,id,cx,cy,conf,x1,y1,x2,y2
176,9,964,683,0.889,923,593,1005,772
176,13,569,826,0.858,521,733,617,919
176,48,236,959,0.855,186,858,286,1060
176,51,742,604,0.834,701,514,783,695
176,5,1089,345,0.818,1058,267,1119,422
176,42,1061,480,0.801,1035,407,1087,553
176,47,1282,506,0.792,1246,424,1318,588
176,22,549,643,0.789,515,564,584,722
176,44,933,255,0.783,905,184,961,326
176,31,1577,246,0.764,1547,171,1607,322
176,24,1193,437,0.743,1163,370,1223,505
176,23,977,539,0.739,943,453,1012,624
176,2,702,165,0.735,677,97,727,233
176,58,1847,189,0.717,1823,129,1871,249
176,6,1193,172,0.71,1167,112,1219,231
176,25,1797,191,0.614,1770,131,1825,251
176,29,417,561,0.586,384,480,450,642
176,46,1858,579,0.578,1815,485,1901,674
176,7,741,100,0.553,715,40,768,160
176,17,366,538,0.545,336,462,396,613
176,16,93,169,0.534,70,111,117,228
176,59,32,685,0.521,0,599,63,771
176,43,477,69,0.503,455,18,499,120
176,56,1777,314,0.468,1741,238,1814,389
176,20,838,62,0.425,817,2,860,123
176,57,236,98,0.415,204,36,268,161
176,45,1402,90,0.386,1383,24,1420,156
176,18,882,63,0.353,863,0,901,126
177,9,964,683,0.893,923,595,1006,770
177,13,570,832,0.859,522,738,618,926
177,48,237,960,0.855,188,861,286,1059
177,51,741,603,0.838,701,511,782,694
177,44,932,256,0.804,905,186,960,326
177,22,549,644,0.791,514,566,584,723
177,42,1060,480,0.788,1033,406,1087,553
177,5,1088,341,0.782,1057,265,1119,417
177,31,1577,244,0.777,1547,169,1607,320
177,47,1283,502,0.768,1248,422,1318,583
177,23,977,543,0.759,940,456,1013,629
177,2,703,164,0.733,678,94,728,234
177,58,1849,192,0.728,1826,131,1872,253
177,6,1192,171,0.716,1166,111,1219,231
177,24,1193,442,0.71,1163,373,1223,510
177,46,1863,581,0.692,1823,489,1903,673
177,59,33,688,0.62,0,603,66,773
177,25,1799,192,0.602,1772,131,1825,253
177,7,742,98,0.6,716,38,768,159
177,29,417,561,0.591,384,481,450,642
177,16,93,170,0.559,70,111,117,229
177,17,365,538,0.541,336,463,395,613
177,56,1779,319,0.517,1742,246,1816,391
177,43,478,69,0.484,461,17,495,120
177,20,839,62,0.47,817,1,860,122
177,45,1402,90,0.411,1383,24,1420,156
177,18,882,62,0.387,863,0,901,124
177,57,236,99,0.385,204,37,268,162
177,53,477,550,0.36,449,482,506,617
178,48,238,964,0.867,189,869,287,1060
178,9,965,686,0.861,923,599,1007,772
178,13,571,838,0.856,523,744,620,933
178,31,1577,237,0.812,1547,165,1607,309
178,51,737,601,0.809,701,508,773,693
178,44,930,261,0.809,902,190,958,332
178,5,1089,331,0.804,1058,258,1120,404
178,42,1059,478,0.801,1032,402,1087,553
178,47,1282,503,0.798,1248,418,1317,589
178,24,1195,449,0.797,1166,381,1223,518
178,22,548,646,0.768,511,571,585,721
178,58,1851,195,0.744,1826,133,1875,257
178,46,1859,583,0.742,1814,493,1904,674
178,6,1193,167,0.74,1167,108,1220,226
178,59,35,696,0.72,0,611,71,781
178,2,703,158,0.683,679,89,727,227
178,23,980,548,0.674,945,463,1016,633
178,16,92,170,0.665,68,111,116,229
178,29,417,562,0.626,384,482,450,642
178,25,1800,193,0.617,1775,134,1825,253
178,56,1781,322,0.571,1743,247,1818,398
178,7,743,95,0.548,717,35,769,156
178,17,363,537,0.548,336,461,390,613
178,20,838,61,0.501,817,0,860,121
178,43,484,70,0.495,467,19,501,121
178,53,478,549,0.463,450,483,506,616
178,45,1402,90,0.437,1383,23,1420,156
178,18,883,60,0.413,864,0,901,121
178,57,235,102,0.323,203,40,267,164
179,9,965,691,0.869,923,600,1008,782
179,48,241,967,0.864,192,872,290,1061
179,13,572,840,0.861,523,748,621,933
179,5,1088,328,0.834,1057,254,1119,401
179,31,1577,233,0.808,1547,162,1607,304
179,44,930,264,0.805,901,192,958,337
179,51,737,599,0.798,702,505,772,694
179,47,1283,502,0.789,1249,415,1317,589
179,42,1059,476,0.787,1031,400,1086,553
179,22,548,648,0.773,510,574,585,722
179,24,1196,453,0.769,1167,383,1225,523
179,46,1862,583,0.754,1818,494,1906,672
179,59,37,697,0.749,0,614,74,780
179,58,1851,195,0.726,1826,133,1876,257
179,6,1193,163,0.717,1166,106,1220,221
179,2,704,156,0.692,680,87,729,224
179,16,92,171,0.682,68,112,117,230
179,25,1802,194,0.651,1777,134,1826,253
179,23,981,554,0.639,945,467,1017,640
179,43,487,68,0.623,470,18,504,119
179,29,416,562,0.612,384,482,449,642
179,7,743,93,0.601,717,34,770,153
179,56,1781,326,0.568,1744,248,1819,404
179,17,363,537,0.559,336,461,390,613
179,20,839,60,0.555,817,0,860,121
179,18,883,59,0.495,864,0,901,118
179,53,478,549,0.469,450,483,506,615
179,45,1402,90,0.46,1383,23,1420,156
179,57,234,102,0.346,203,40,266,164
180,48,247,976,0.87,192,877,302,1076
180,13,573,842,0.862,524,750,622,933
180,9,965,699,0.859,922,606,1008,792
180,5,1089,324,0.832,1057,253,1121,396
180,31,1577,231,0.801,1548,160,1607,301
180,51,738,599,0.798,703,504,772,693
180,44,929,267,0.796,900,192,958,342
180,22,548,651,0.789,510,576,586,725
180,42,1058,476,0.789,1031,399,1085,552
180,24,1197,456,0.788,1169,386,1225,526
180,47,1283,499,0.773,1249,413,1317,584
180,46,1863,584,0.75,1819,497,1906,672
180,6,1193,161,0.707,1166,104,1220,217
180,2,704,153,0.704,680,86,729,221
180,16,92,172,0.699,67,112,117,231
180,23,980,556,0.694,943,471,1017,642
180,59,38,698,0.662,0,616,77,780
180,58,1852,196,0.657,1826,134,1878,258
180,29,417,562,0.61,384,483,449,642
180,7,744,92,0.608,718,31,770,153
180,56,1783,329,0.565,1746,250,1819,409
180,17,363,537,0.562,336,461,390,613
180,25,1804,195,0.547,1780,137,1827,254
180,20,839,60,0.533,818,0,860,120
180,18,883,58,0.497,864,0,901,116
180,53,478,549,0.484,450,483,506,615
180,45,1402,90,0.461,1383,24,1420,156
180,43,493,68,0.45,472,18,514,119
180,57,234,103,0.321,201,40,266,165
181,9,965,708,0.879,922,615,1008,800
181,13,575,843,0.861,526,754,624,932
181,48,252,979,0.846,194,881,310,1077
181,5,1089,322,0.82,1057,251,1120,393
181,51,738,598,0.803,705,502,771,693
181,22,546,657,0.795,506,580,585,735
181,44,929,271,0.793,899,196,958,346
181,31,1578,229,0.787,1549,159,1606,300
181,42,1058,475,0.785,1033,397,1084,553
181,47,1284,494,0.781,1252,408,1317,579
181,59,40,699,0.775,0,617,80,780
181,46,1864,586,0.766,1820,500,1908,673
181,24,1197,458,0.761,1169,388,1226,527
181,2,704,152,0.726,680,85,728,219
181,23,981,558,0.72,943,473,1020,643
181,16,91,171,0.674,65,110,117,233
181,6,1193,158,0.67,1166,102,1221,214
181,56,1783,332,0.652,1747,253,1820,412
181,58,1853,198,0.648,1827,136,1879,260
181,29,417,562,0.607,384,482,449,642
181,7,744,89,0.592,719,29,769,150
181,17,363,537,0.561,336,461,390,613
181,20,840,59,0.547,819,0,860,119
181,25,1805,197,0.542,1783,138,1826,256
181,53,478,549,0.525,449,483,506,614
181,18,883,57,0.516,864,0,902,114
181,43,497,68,0.476,474,17,520,120
181,45,1401,90,0.451,1383,23,1420,156
182,13,575,845,0.871,526,757,624,933
182,9,966,711,0.87,922,618,1009,805
182,48,253,982,0.841,196,887,311,1077
182,5,1089,320,0.823,1057,250,1120,390
182,47,1285,490,0.806,1253,405,1317,574
182,46,1866,595,0.804,1821,504,1910,686
182,42,1059,471,0.796,1032,394,1086,547
182,31,1577,228,0.788,1549,157,1606,300
182,44,929,272,0.788,899,198,958,346
182,24,1198,458,0.786,1170,390,1227,526
182,51,734,596,0.786,699,498,770,694
182,22,545,663,0.775,505,581,585,745
182,59,42,699,0.766,0,618,84,780
182,2,704,150,0.755,680,82,728,218
182,23,982,564,0.705,943,475,1021,653
182,6,1195,156,0.673,1169,101,1222,211
182,16,91,171,0.666,65,109,117,233
182,58,1853,200,0.649,1828,136,1879,264
182,7,744,87,0.594,719,27,768,148
182,25,1806,197,0.592,1783,138,1829,256
182,20,839,59,0.576,819,0,860,118
182,56,1783,335,0.567,1747,253,1820,416
182,17,363,537,0.552,336,461,390,613
182,29,417,562,0.536,385,482,449,642
182,18,883,57,0.531,864,0,902,114
182,43,503,69,0.497,477,18,529,120
182,53,477,548,0.491,448,482,506,614
182,45,1402,90,0.449,1383,23,1420,156
183,13,576,847,0.872,526,763,626,932
183,9,965,721,0.869,920,627,1011,814
183,47,1284,478,0.85,1250,397,1318,560
183,48,256,988,0.829,200,898,312,1077
183,44,929,277,0.823,899,203,959,351
183,5,1089,318,0.807,1057,246,1121,390
183,46,1868,609,0.798,1823,515,1913,703
183,51,734,589,0.791,700,492,768,686
183,42,1058,463,0.783,1032,388,1084,538
183,24,1199,459,0.769,1169,394,1230,524
183,22,543,673,0.753,503,588,584,758
183,31,1576,226,0.751,1546,153,1605,299
183,59,42,700,0.741,0,621,84,780
183,2,705,149,0.713,680,80,729,218
183,16,91,172,0.68,65,111,118,234
183,23,984,571,0.658,947,481,1022,661
183,58,1855,201,0.657,1828,137,1882,265
183,6,1197,156,0.625,1171,101,1223,210
183,25,1807,197,0.574,1783,138,1832,256
183,7,742,83,0.553,719,22,765,145
183,20,840,58,0.549,820,0,861,117
183,56,1784,336,0.525,1748,257,1821,415
183,29,417,562,0.524,385,482,450,641
183,18,883,55,0.523,864,0,902,111
183,17,363,537,0.514,336,461,391,613
183,43,507,69,0.436,477,18,537,119
183,60,1021,41,0.418,1003,0,1039,82
183,45,1401,90,0.415,1382,23,1421,156
183,53,477,548,0.32,449,482,506,613
184,9,964,725,0.872,920,630,1009,820
184,13,576,850,0.871,526,766,625,934
184,47,1283,471,0.834,1247,392,1319,550
184,59,44,701,0.825,0,624,89,779
184,44,928,279,0.825,899,205,958,353
184,5,1089,317,0.815,1058,244,1120,390
184,42,1058,459,0.779,1031,384,1086,533
184,24,1200,461,0.774,1168,395,1231,526
184,51,733,587,0.762,700,489,767,684
184,46,1871,613,0.754,1824,518,1919,708
184,23,982,571,0.747,941,482,1023,660
184,48,255,991,0.74,202,905,308,1078
184,22,543,677,0.724,503,593,583,761
184,31,1575,225,0.72,1545,152,1605,299
184,2,705,149,0.709,680,80,730,219
184,58,1856,201,0.685,1829,137,1884,266
184,16,91,173,0.678,64,112,118,235
184,6,1199,155,0.649,1174,100,1223,210
184,20,840,58,0.601,820,0,860,117
184,7,741,83,0.578,719,20,763,145
184,18,883,56,0.572,864,0,903,112
184,56,1784,338,0.562,1748,258,1821,417
184,29,418,562,0.559,385,482,451,641
184,25,1807,197,0.556,1782,138,1833,256
184,17,363,537,0.527,336,461,391,613
184,43,508,69,0.526,479,18,537,119
184,57,232,103,0.449,201,42,263,165
184,60,1021,42,0.435,1003,0,1039,84
184,45,1402,90,0.413,1383,23,1421,156
184,53,477,548,0.376,448,481,506,614
185,13,576,858,0.872,526,770,625,946
185,9,964,727,0.865,920,632,1008,821
185,44,928,280,0.832,899,205,958,355
185,59,47,704,0.826,0,626,95,782
185,47,1284,467,0.825,1248,388,1319,546
185,5,1090,316,0.817,1058,243,1121,389
185,42,1056,454,0.8,1029,381,1083,527
185,51,733,584,0.775,700,488,766,679
185,24,1199,463,0.768,1167,397,1231,528
185,46,1870,618,0.767,1823,522,1917,715
185,22,542,681,0.747,502,597,583,765
185,31,1575,225,0.72,1546,151,1605,299
185,2,704,149,0.69,680,79,728,219
185,58,1858,202,0.682,1831,137,1885,266
185,48,256,995,0.679,208,911,304,1078
185,23,984,572,0.651,942,485,1025,660
185,20,840,58,0.649,820,0,860,117
185,16,90,174,0.646,64,112,117,235
185,6,1199,155,0.642,1175,99,1223,210
185,18,884,55,0.599,865,0,903,111
185,7,741,81,0.572,719,18,763,145
185,25,1808,199,0.563,1782,139,1834,259
185,29,418,562,0.543,385,483,450,641
185,56,1784,341,0.533,1748,260,1820,421
185,43,511,70,0.53,481,20,541,121
185,17,363,537,0.528,336,461,390,613
185,60,1021,43,0.441,1003,0,1039,86
185,45,1402,90,0.423,1383,23,1420,156
185,53,477,548,0.331,448,482,506,615
186,9,964,729,0.889,919,636,1009,822
186,13,574,866,0.866,525,773,622,959
186,47,1283,465,0.835,1248,386,1319,544
186,44,929,281,0.83,899,206,959,356
186,42,1056,447,0.81,1031,378,1082,517
186,51,731,578,0.807,696,485,765,671
186,46,1870,620,0.792,1825,523,1915,718
186,24,1198,467,0.782,1165,400,1231,535
186,5,1090,316,0.771,1059,242,1121,389
186,59,50,711,0.763,1,629,99,793
186,48,257,997,0.758,208,916,306,1078
186,16,90,174,0.715,62,112,117,236
186,2,705,148,0.712,680,78,730,218
186,22,541,685,0.702,500,601,582,768
186,31,1573,226,0.701,1544,151,1603,300
186,58,1859,202,0.681,1830,138,1887,267
186,20,840,58,0.661,820,0,860,117
186,6,1200,154,0.657,1176,97,1223,210
186,7,740,82,0.638,719,21,762,144
186,56,1784,342,0.634,1747,261,1821,423
186,23,987,573,0.622,948,486,1027,659
186,18,884,55,0.605,865,0,903,110
186,25,1808,200,0.601,1782,140,1834,260
186,43,513,70,0.564,485,20,541,121
186,29,417,563,0.561,385,484,449,641
186,17,363,537,0.557,336,461,390,613
186,45,1401,89,0.438,1382,23,1420,156
186,60,1021,43,0.426,1003,0,1039,87
186,57,232,108,0.385,200,45,264,171
186,53,477,549,0.333,448,483,507,615
187,9,964,730,0.898,920,638,1007,822
187,13,573,874,0.863,524,777,622,970
187,47,1283,464,0.845,1248,383,1318,544
187,44,930,282,0.834,900,208,959,356
187,24,1198,472,0.826,1164,402,1232,542
187,48,260,999,0.797,212,920,307,1078
187,46,1869,627,0.794,1824,530,1915,724
187,51,731,571,0.784,698,479,763,663
187,42,1057,445,0.776,1032,375,1082,515
187,59,53,717,0.774,2,633,105,801
187,5,1090,315,0.754,1060,240,1120,390
187,16,89,175,0.722,60,113,117,236
187,22,541,687,0.699,501,604,581,770
187,2,704,147,0.698,680,77,728,218
187,23,989,573,0.698,951,486,1027,659
187,31,1573,225,0.674,1543,151,1602,299
187,58,1861,203,0.644,1834,139,1888,267
187,6,1200,153,0.644,1176,96,1224,209
187,20,840,58,0.642,820,0,861,117
187,7,740,83,0.624,718,21,761,145
187,43,514,69,0.585,487,19,541,120
187,25,1809,202,0.576,1782,141,1835,262
187,18,885,55,0.568,866,0,904,110
187,57,231,109,0.567,199,46,264,172
187,17,363,537,0.539,336,461,390,613
187,29,417,563,0.532,385,484,449,641
187,56,1785,343,0.514,1747,264,1822,423
187,45,1401,89,0.412,1382,23,1420,156
187,60,1021,44,0.395,1003,0,1040,88
187,53,478,548,0.363,449,482,506,614
188,13,570,883,0.879,521,785,618,981
188,9,962,734,0.869,919,644,1006,823
188,47,1283,461,0.825,1249,379,1317,544
188,48,261,1002,0.821,214,926,308,1078
188,44,931,283,0.814,901,210,961,356
188,24,1197,483,0.791,1160,411,1233,554
188,22,539,690,0.771,499,608,579,772
188,42,1057,441,0.769,1035,370,1080,512
188,46,1871,633,0.762,1824,536,1917,730
188,51,731,558,0.759,698,470,763,646
188,5,1091,312,0.756,1062,238,1121,387
188,16,87,175,0.707,58,113,117,237
188,2,705,143,0.706,680,73,730,214
188,59,58,726,0.659,5,640,110,811
188,31,1571,220,0.646,1542,147,1599,293
188,20,841,58,0.644,821,0,861,117
188,6,1201,151,0.628,1177,95,1225,207
188,7,739,82,0.607,719,20,760,144
188,58,1863,205,0.606,1834,142,1892,268
188,23,991,577,0.599,954,491,1028,662
188,18,885,55,0.594,866,0,905,110
188,43,518,68,0.59,495,18,541,119
188,17,362,537,0.562,335,461,388,613
188,25,1810,205,0.559,1782,143,1838,266
188,57,231,112,0.554,199,48,263,177
188,29,418,562,0.543,385,483,451,641
188,45,1401,89,0.485,1382,23,1420,156
188,60,1022,43,0.461,1003,0,1040,87
188,53,477,549,0.408,448,483,506,614
188,56,1785,346,0.302,1748,269,1822,423
189,13,568,887,0.875,519,789,616,984
189,9,962,736,0.868,919,648,1005,824
189,44,931,283,0.829,901,210,961,355
189,48,262,1004,0.822,214,929,310,1079
189,47,1283,460,0.817,1249,377,1317,543
189,24,1196,487,0.805,1159,415,1234,559
189,46,1871,635,0.789,1824,540,1918,731
189,5,1092,308,0.779,1063,235,1122,381
189,51,731,555,0.773,698,468,765,642
189,22,538,691,0.77,499,611,576,771
189,42,1057,441,0.759,1035,369,1080,513
189,16,86,176,0.719,56,114,117,237
189,59,61,729,0.71,11,643,111,815
189,2,704,142,0.7,679,71,728,212
189,31,1570,218,0.662,1542,144,1598,293
189,20,842,58,0.639,822,0,861,116
189,23,985,581,0.621,944,490,1026,671
189,6,1202,149,0.611,1178,92,1227,207
189,7,739,81,0.602,718,20,759,142
189,18,885,55,0.587,866,0,905,110
189,58,1863,204,0.585,1835,142,1892,266
189,57,231,113,0.583,199,48,262,178
189,43,520,68,0.576,499,17,541,119
189,29,417,562,0.567,384,482,450,642
189,17,361,537,0.551,335,461,387,613
189,25,1810,205,0.526,1782,144,1838,267
189,60,1021,43,0.489,1003,0,1040,87
189,45,1401,89,0.487,1382,23,1420,156
189,56,1785,344,0.425,1747,267,1822,421
189,53,477,549,0.404,448,484,506,614
190,9,962,738,0.869,920,652,1005,823
190,13,567,892,0.867,518,795,615,990
190,44,931,285,0.83,901,213,961,356
190,24,1197,490,0.818,1160,418,1234,561
190,48,265,1006,0.815,216,933,314,1078
190,22,538,693,0.804,500,614,576,772
190,47,1283,459,0.797,1250,376,1316,543
190,46,1873,636,0.791,1827,542,1919,731
190,5,1093,305,0.783,1064,233,1123,376
190,51,731,552,0.768,697,464,766,640
190,42,1057,441,0.768,1035,368,1079,514
190,59,64,733,0.764,15,647,114,819
190,57,231,116,0.698,201,51,262,180
190,16,86,176,0.692,56,115,117,237
190,2,704,138,0.68,679,68,728,207
190,31,1569,217,0.633,1540,143,1597,291
190,61,810,1051,0.622,772,1024,848,1078
190,6,1203,148,0.607,1179,91,1228,205
190,20,842,58,0.599,822,0,862,116
190,23,991,587,0.592,951,498,1030,675
190,7,738,81,0.58,717,19,759,142
190,29,418,561,0.575,384,481,451,642
190,18,886,54,0.56,867,0,904,109
190,25,1810,205,0.558,1782,145,1839,265
190,43,520,68,0.557,503,17,537,119
190,58,1863,205,0.552,1834,144,1892,266
190,17,361,537,0.539,335,461,387,613
190,45,1401,89,0.488,1383,23,1420,156
190,56,1785,344,0.455,1748,268,1822,421
190,60,1022,43,0.451,1003,0,1040,87
190,53,477,549,0.385,448,483,506,614
191,13,565,896,0.87,516,798,613,994
191,9,962,740,0.839,920,655,1005,825
191,22,538,694,0.832,500,616,575,772
191,48,268,1008,0.829,216,937,320,1079
191,44,932,287,0.81,901,215,962,358
191,24,1196,491,0.808,1160,420,1232,562
191,47,1282,457,0.788,1249,372,1315,542
191,59,66,735,0.775,17,650,116,820
191,46,1874,638,0.772,1828,545,1919,731
191,51,731,552,0.77,697,462,766,641
191,42,1057,439,0.757,1035,366,1078,513
191,5,1094,300,0.75,1064,230,1124,370
191,61,807,1047,0.711,765,1017,850,1077
191,16,85,176,0.681,54,115,116,237
191,2,704,135,0.659,679,66,729,204
191,57,232,117,0.648,201,51,263,182
191,6,1205,145,0.636,1181,88,1230,201
191,31,1568,214,0.632,1540,142,1596,286
191,20,843,57,0.546,823,0,862,115
191,7,739,78,0.546,718,17,759,139
191,58,1864,206,0.536,1836,145,1893,267
191,29,417,562,0.527,385,481,450,642
191,17,361,537,0.517,335,461,387,613
191,56,1785,346,0.511,1748,270,1823,421
191,43,522,67,0.484,504,16,540,119
191,23,992,592,0.47,951,502,1032,682
191,18,886,52,0.469,868,0,904,105
191,45,1401,89,0.464,1382,23,1419,156
191,25,1812,207,0.456,1783,146,1842,268
191,60,1021,44,0.427,1003,0,1040,88
191,53,477,548,0.376,450,483,505,614
192,9,963,748,0.882,921,658,1005,837
192,13,564,898,0.873,515,801,612,996
192,48,269,1010,0.852,216,941,321,1079
192,24,1197,492,0.849,1162,422,1231,563
192,22,538,695,0.824,500,618,576,772
192,44,931,289,0.814,900,216,962,362
192,59,67,736,0.813,18,652,116,820
192,5,1094,297,0.793,1064,228,1124,366
192,47,1282,453,0.783,1249,369,1315,538
192,46,1875,639,0.78,1830,546,1919,731
192,51,731,550,0.734,696,460,766,641
192,42,1057,438,0.733,1035,365,1078,512
192,61,804,1045,0.723,759,1012,850,1079
192,57,232,118,0.703,201,53,263,184
192,2,704,131,0.689,679,65,728,198
192,31,1566,210,0.688,1539,139,1594,281
192,16,85,176,0.663,54,115,116,237
192,6,1207,142,0.653,1182,86,1232,198
192,43,524,68,0.585,506,17,542,118
192,58,1866,209,0.549,1838,147,1893,271
192,17,361,537,0.54,335,461,387,613
192,29,417,563,0.537,384,483,450,642
192,25,1814,210,0.512,1783,148,1845,272
192,23,992,600,0.502,950,505,1033,695
192,7,738,78,0.495,717,16,759,139
192,20,842,56,0.49,823,0,861,112
192,45,1401,89,0.489,1383,23,1419,156
192,56,1786,347,0.479,1748,272,1824,423
192,53,478,548,0.427,450,483,505,614
192,18,887,53,0.415,869,0,905,106
192,60,1021,43,0.384,1004,0,1039,87
193,9,964,764,0.878,922,666,1005,862
193,13,562,903,0.864,513,809,610,996
193,24,1199,493,0.831,1166,425,1232,562
193,59,69,738,0.81,21,656,118,820
193,5,1094,292,0.807,1063,223,1125,361
193,22,536,699,0.796,500,623,573,775
193,48,269,1015,0.794,216,951,322,1078
193,46,1876,641,0.792,1835,551,1918,730
193,61,804,1039,0.789,758,998,851,1079
193,44,931,297,0.782,901,221,961,373
193,47,1279,448,0.771,1246,364,1312,532
193,51,732,547,0.769,696,454,767,640
193,42,1056,435,0.752,1035,361,1078,508
193,2,704,128,0.75,679,62,728,194
193,23,993,606,0.69,951,512,1036,700
193,16,84,177,0.684,53,116,115,237
193,31,1565,206,0.669,1537,137,1593,275
193,56,1786,352,0.668,1749,275,1824,429
193,6,1207,140,0.666,1182,85,1232,195
193,57,233,119,0.649,202,54,263,184
193,58,1867,214,0.618,1839,150,1895,277
193,7,738,72,0.608,717,12,758,131
193,25,1816,210,0.592,1785,149,1846,270
193,29,417,563,0.583,384,484,451,642
193,17,361,537,0.581,335,461,387,613
193,53,477,549,0.51,448,483,506,615
193,43,531,68,0.496,510,17,553,118
193,20,842,54,0.485,823,0,861,108
193,45,1401,89,0.476,1382,23,1419,156
193,18,888,53,0.421,869,0,907,106
193,60,1021,45,0.395,1003,0,1039,90
194,13,561,903,0.876,513,811,609,996
194,9,964,768,0.836,922,672,1006,864
194,61,804,1036,0.831,758,993,850,1079
194,22,536,705,0.819,499,625,573,786
194,24,1201,494,0.813,1170,426,1233,562
194,46,1878,642,0.801,1837,554,1918,731
194,5,1094,291,0.796,1063,222,1126,361
194,48,271,1019,0.783,218,958,323,1079
194,51,732,546,0.777,696,452,767,640
194,44,932,301,0.771,902,223,962,379
194,59,71,739,0.77,23,659,119,820
194,47,1278,441,0.77,1244,359,1311,523
194,42,1057,433,0.754,1034,359,1079,507
194,2,704,128,0.731,679,61,729,194
194,23,994,611,0.722,953,515,1036,707
